lead_id,created_date,region,channel,campaign_id,lead_status,mql_date,sql_date,converted_account_id
LEAD-106044,2024-11-03,EMEA,LinkedIn,CMP-1015,SQL,2024-11-23,2024-11-29,
LEAD-106045,2025-10-23,APAC,LinkedIn,CMP-1001,MQL,2025-10-30,,ACC-0094
LEAD-106046,2024-10-07,NA,Webinar,CMP-1003,Lead,,,
LEAD-106047,2025-08-10,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-106048,2024-01-14,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106049,2025-03-03,APAC,Paid Search,CMP-1013,MQL,2025-03-06,,ACC-0069
LEAD-106050,2025-02-12,APAC,LinkedIn,CMP-1001,MQL,2025-02-24,,
LEAD-106051,2024-02-23,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106052,2024-07-17,APAC,LinkedIn,CMP-1006,MQL,2024-07-20,,ACC-0245
LEAD-106053,2024-08-25,EMEA,Webinar,CMP-1020,MQL,2024-08-29,,ACC-0164
LEAD-106054,2024-09-08,EMEA,Partners,CMP-1012,Lead,,,
LEAD-106055,2025-07-05,EMEA,Webinar,CMP-1020,SQL,2025-07-21,2025-07-20,ACC-0187
LEAD-106056,2025-08-29,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106057,2024-01-06,EMEA,Webinar,CMP-1023,MQL,2024-01-24,,ACC-0147
LEAD-106058,2025-05-12,APAC,Webinar,CMP-1022,SQL,2025-05-26,2025-05-29,
LEAD-106059,2025-03-04,NA,Partners,CMP-1027,Lead,,,
LEAD-106060,2025-04-30,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106061,2025-02-04,APAC,LinkedIn,CMP-1010,MQL,2025-02-17,,ACC-0178
LEAD-106062,2025-08-09,EMEA,Webinar,CMP-1011,SQL,2025-08-19,2025-09-15,ACC-0092
LEAD-106063,2025-03-11,APAC,Webinar,CMP-1022,SQL,2025-03-16,2025-04-03,
LEAD-106064,2024-07-21,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-106065,2024-01-13,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106066,2025-09-24,NA,Display,CMP-1009,Lead,,,
LEAD-106067,2024-04-05,NA,Paid Search,CMP-1014,MQL,2024-04-10,,ACC-0027
LEAD-106068,2024-10-09,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106069,2024-04-29,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106070,2025-04-15,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-106071,2025-11-05,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106072,2025-01-05,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-106073,2024-02-02,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106074,2024-08-01,APAC,Paid Search,CMP-1026,SQL,2024-08-22,2024-08-13,
LEAD-106075,2025-03-14,APAC,Paid Search,CMP-1026,SQL,2025-03-26,2025-03-30,ACC-0047
LEAD-106076,2025-03-27,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-106077,2025-05-21,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106078,2024-07-12,APAC,LinkedIn,CMP-1006,SQL,2024-07-19,2024-08-09,ACC-0241
LEAD-106079,2025-03-31,APAC,LinkedIn,CMP-1010,SQL,2025-04-17,2025-04-20,ACC-0243
LEAD-106080,2024-12-19,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106081,2024-07-20,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106082,2025-08-09,NA,Display,CMP-1009,Lead,,,
LEAD-106083,2024-01-12,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-106084,2024-10-27,APAC,Webinar,CMP-1025,Lead,,,
LEAD-106085,2024-08-18,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106086,2024-05-20,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106087,2024-02-12,NA,Display,CMP-1009,Lead,,,
LEAD-106088,2024-06-26,NA,Webinar,CMP-1007,Lead,,,
LEAD-106089,2025-12-24,NA,Display,CMP-1009,SQL,2025-12-26,2026-01-24,ACC-0034
LEAD-106090,2024-12-11,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106091,2025-05-08,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106092,2024-06-27,NA,Webinar,CMP-1003,Lead,,,
LEAD-106093,2024-10-12,EMEA,LinkedIn,CMP-1008,MQL,2024-10-14,,
LEAD-106094,2024-02-03,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106095,2025-05-03,NA,LinkedIn,CMP-1018,MQL,2025-05-06,,ACC-0051
LEAD-106096,2025-10-25,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106097,2024-04-06,APAC,LinkedIn,CMP-1010,MQL,2024-04-24,,ACC-0184
LEAD-106098,2024-08-05,EMEA,LinkedIn,CMP-1015,MQL,2024-08-09,,ACC-0142
LEAD-106099,2025-04-07,NA,Partners,CMP-1027,Lead,,,
LEAD-106100,2024-12-25,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106101,2025-02-28,APAC,Webinar,CMP-1028,Lead,,,
LEAD-106102,2025-11-26,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106103,2024-08-27,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106104,2024-03-09,EMEA,Partners,CMP-1012,Lead,,,
LEAD-106105,2025-12-11,NA,Webinar,CMP-1003,Lead,,,
LEAD-106106,2025-06-13,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106107,2024-02-04,NA,Webinar,CMP-1002,MQL,2024-02-11,,ACC-0064
LEAD-106108,2024-04-22,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-106109,2024-11-11,EMEA,Webinar,CMP-1011,MQL,2024-11-30,,ACC-0043
LEAD-106110,2024-10-24,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106111,2025-03-14,NA,Webinar,CMP-1002,Lead,,,
LEAD-106112,2024-02-07,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106113,2025-03-30,NA,Display,CMP-1009,Lead,,,
LEAD-106114,2025-08-29,NA,LinkedIn,CMP-1017,SQL,2025-09-15,2025-10-06,
LEAD-106115,2024-01-23,NA,Partners,CMP-1027,Lead,,,
LEAD-106116,2025-12-18,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-106117,2024-05-03,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-106118,2024-07-06,NA,LinkedIn,CMP-1024,SQL,2024-07-23,2024-08-02,
LEAD-106119,2025-09-21,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-106120,2025-04-07,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106121,2025-03-17,EMEA,Webinar,CMP-1011,MQL,2025-04-07,,
LEAD-106122,2024-02-17,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106123,2024-07-29,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106124,2024-11-07,APAC,Webinar,CMP-1022,Lead,,,
LEAD-106125,2025-12-14,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106126,2025-05-30,APAC,Webinar,CMP-1025,Lead,,,
LEAD-106127,2025-02-13,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-106128,2024-11-18,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-106129,2024-11-26,APAC,Webinar,CMP-1028,MQL,2024-12-07,,ACC-0103
LEAD-106130,2024-05-22,NA,Partners,CMP-1027,MQL,2024-06-01,,
LEAD-106131,2025-07-28,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106132,2024-03-20,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-106133,2025-11-30,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106134,2025-02-20,APAC,Paid Search,CMP-1013,MQL,2025-02-24,,ACC-0111
LEAD-106135,2024-06-15,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106136,2025-11-23,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106137,2025-04-30,NA,Webinar,CMP-1007,Lead,,,
LEAD-106138,2025-08-17,EMEA,Partners,CMP-1019,MQL,2025-09-07,,ACC-0062
LEAD-106139,2025-08-03,NA,Partners,CMP-1027,Lead,,,
LEAD-106140,2024-06-12,EMEA,Paid Search,CMP-1016,SQL,2024-06-24,2024-07-05,
LEAD-106141,2024-08-26,EMEA,LinkedIn,CMP-1015,MQL,2024-08-28,,ACC-0228
LEAD-106142,2024-11-11,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106143,2025-02-18,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106144,2024-01-31,NA,Webinar,CMP-1007,Lead,,,
LEAD-106145,2025-08-28,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-106146,2025-11-11,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106147,2024-03-30,APAC,Webinar,CMP-1022,Lead,,,
LEAD-106148,2024-11-30,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-106149,2025-10-17,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106150,2024-04-25,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-106151,2025-08-02,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106152,2025-04-05,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-106153,2025-09-05,APAC,LinkedIn,CMP-1006,SQL,2025-09-24,2025-10-13,ACC-0196
LEAD-106154,2025-01-11,NA,Display,CMP-1009,Lead,,,
LEAD-106155,2025-06-27,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-106156,2024-10-05,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106157,2025-06-08,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106158,2025-11-05,APAC,Paid Search,CMP-1026,SQL,2025-11-11,2025-11-19,ACC-0213
LEAD-106159,2025-07-05,NA,Display,CMP-1004,Lead,,,
LEAD-106160,2025-05-29,APAC,Webinar,CMP-1028,Lead,,,
LEAD-106161,2025-01-30,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106162,2025-10-18,NA,Display,CMP-1009,Lead,,,
LEAD-106163,2025-11-25,NA,Display,CMP-1004,Lead,,,
LEAD-106164,2025-10-22,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106165,2024-02-23,NA,Display,CMP-1004,Lead,,,
LEAD-106166,2024-09-15,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106167,2025-11-04,APAC,Partners,CMP-1005,Lead,,,
LEAD-106168,2025-10-31,NA,LinkedIn,CMP-1017,SQL,2025-11-16,2025-11-12,ACC-0215
LEAD-106169,2024-02-25,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106170,2024-06-08,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106171,2024-02-13,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-106172,2024-07-27,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-106173,2025-07-06,NA,Webinar,CMP-1002,Lead,,,
LEAD-106174,2024-03-08,EMEA,LinkedIn,CMP-1015,SQL,2024-03-15,2024-04-13,ACC-0052
LEAD-106175,2025-10-28,APAC,Webinar,CMP-1028,Lead,,,
LEAD-106176,2024-11-02,NA,Partners,CMP-1027,Lead,,,
LEAD-106177,2024-01-31,APAC,Webinar,CMP-1022,Lead,,,
LEAD-106178,2025-04-13,APAC,Partners,CMP-1005,Lead,,,
LEAD-106179,2025-11-06,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106180,2025-08-01,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-106181,2025-04-23,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106182,2024-03-18,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106183,2025-03-09,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106184,2024-04-25,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106185,2025-01-29,APAC,Webinar,CMP-1028,MQL,2025-02-12,,ACC-0044
LEAD-106186,2024-01-16,NA,LinkedIn,CMP-1018,SQL,2024-01-18,2024-02-10,
LEAD-106187,2025-04-12,NA,Webinar,CMP-1002,Lead,,,
LEAD-106188,2024-06-28,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106189,2025-11-19,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106190,2024-10-14,NA,Display,CMP-1009,MQL,2024-10-28,,
LEAD-106191,2024-07-07,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106192,2025-06-18,APAC,Webinar,CMP-1022,Lead,,,
LEAD-106193,2025-05-11,APAC,Paid Search,CMP-1029,SQL,2025-05-22,2025-05-30,ACC-0181
LEAD-106194,2025-11-04,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106195,2025-02-21,EMEA,Webinar,CMP-1020,SQL,2025-02-27,2025-03-17,ACC-0030
LEAD-106196,2024-09-11,APAC,LinkedIn,CMP-1001,MQL,2024-10-01,,ACC-0246
LEAD-106197,2025-12-22,NA,Webinar,CMP-1002,SQL,2026-01-07,2026-01-01,ACC-0046
LEAD-106198,2024-10-27,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106199,2024-05-16,APAC,Webinar,CMP-1028,Lead,,,
LEAD-106200,2025-12-07,APAC,LinkedIn,CMP-1010,SQL,2025-12-22,2026-01-02,ACC-0123
LEAD-106201,2024-03-22,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-106202,2025-03-26,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-106203,2024-10-12,APAC,Webinar,CMP-1022,SQL,2024-10-26,2024-11-08,
LEAD-106204,2025-06-06,NA,LinkedIn,CMP-1018,SQL,2025-06-26,2025-07-14,
LEAD-106205,2024-09-11,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106206,2025-12-30,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106207,2024-07-21,APAC,Partners,CMP-1005,SQL,2024-08-04,2024-08-29,
LEAD-106208,2025-10-01,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106209,2025-08-22,NA,Webinar,CMP-1003,MQL,2025-09-11,,
LEAD-106210,2025-11-13,APAC,Paid Search,CMP-1029,MQL,2025-11-23,,ACC-0031
LEAD-106211,2025-06-21,APAC,Paid Search,CMP-1013,MQL,2025-07-11,,
LEAD-106212,2024-01-12,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106213,2024-03-15,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-106214,2025-08-05,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106215,2024-07-12,APAC,Paid Search,CMP-1029,MQL,2024-08-01,,
LEAD-106216,2025-09-07,APAC,Webinar,CMP-1022,Lead,,,
LEAD-106217,2025-08-25,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106218,2025-07-15,EMEA,LinkedIn,CMP-1008,MQL,2025-08-01,,
LEAD-106219,2025-02-13,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-106220,2025-12-28,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-106221,2024-07-10,EMEA,Partners,CMP-1012,Lead,,,
LEAD-106222,2025-03-20,APAC,LinkedIn,CMP-1001,SQL,2025-04-07,2025-04-10,ACC-0167
LEAD-106223,2024-09-14,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106224,2024-09-09,NA,Display,CMP-1004,Lead,,,
LEAD-106225,2025-09-09,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106226,2025-09-05,NA,Webinar,CMP-1003,SQL,2025-09-07,2025-09-16,ACC-0123
LEAD-106227,2024-03-09,APAC,LinkedIn,CMP-1010,MQL,2024-03-25,,
LEAD-106228,2024-05-30,NA,Partners,CMP-1027,Lead,,,
LEAD-106229,2024-03-09,APAC,Paid Search,CMP-1026,MQL,2024-03-18,,
LEAD-106230,2024-10-18,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106231,2024-03-13,NA,Webinar,CMP-1007,Lead,,,
LEAD-106232,2024-01-18,NA,Webinar,CMP-1007,Lead,,,
LEAD-106233,2025-08-11,EMEA,Paid Search,CMP-1016,MQL,2025-08-30,,ACC-0011
LEAD-106234,2024-02-03,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106235,2025-03-21,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106236,2025-11-18,APAC,Paid Search,CMP-1013,MQL,2025-11-24,,ACC-0018
LEAD-106237,2024-01-12,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-106238,2025-12-27,EMEA,Partners,CMP-1021,MQL,2026-01-05,,ACC-0022
LEAD-106239,2024-08-25,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-106240,2025-05-11,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106241,2024-04-14,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106242,2025-07-26,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-106243,2024-05-08,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106244,2025-07-12,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106245,2024-02-04,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106246,2025-01-13,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106247,2024-01-05,NA,Webinar,CMP-1003,Lead,,,
LEAD-106248,2025-01-08,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106249,2024-01-03,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-106250,2025-02-22,NA,Display,CMP-1004,Lead,,,
LEAD-106251,2025-03-16,EMEA,Partners,CMP-1019,Lead,,,
LEAD-106252,2025-05-06,APAC,Partners,CMP-1005,Lead,,,
LEAD-106253,2025-10-29,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106254,2024-10-24,APAC,Webinar,CMP-1028,Lead,,,
LEAD-106255,2024-11-13,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106256,2024-11-10,EMEA,Paid Search,CMP-1016,MQL,2024-11-22,,ACC-0108
LEAD-106257,2024-03-15,APAC,Webinar,CMP-1022,MQL,2024-03-27,,
LEAD-106258,2024-04-09,APAC,LinkedIn,CMP-1001,MQL,2024-04-17,,
LEAD-106259,2024-03-16,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-106260,2024-12-24,NA,Webinar,CMP-1002,SQL,2025-01-13,2025-01-14,
LEAD-106261,2024-05-30,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-106262,2025-09-28,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106263,2025-09-03,NA,LinkedIn,CMP-1024,SQL,2025-09-20,2025-09-25,ACC-0219
LEAD-106264,2024-02-11,NA,Webinar,CMP-1007,Lead,,,
LEAD-106265,2024-07-07,APAC,Paid Search,CMP-1026,MQL,2024-07-17,,
LEAD-106266,2024-10-20,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-106267,2024-10-04,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-106268,2025-03-30,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106269,2025-03-01,APAC,Webinar,CMP-1028,SQL,2025-03-05,2025-03-11,
LEAD-106270,2025-04-26,NA,Paid Search,CMP-1014,MQL,2025-05-17,,ACC-0039
LEAD-106271,2025-04-27,EMEA,Partners,CMP-1021,MQL,2025-05-16,,
LEAD-106272,2024-12-31,NA,Webinar,CMP-1003,Lead,,,
LEAD-106273,2024-09-01,APAC,Webinar,CMP-1022,MQL,2024-09-14,,ACC-0031
LEAD-106274,2024-12-26,APAC,Paid Search,CMP-1013,SQL,2025-01-16,2025-01-09,ACC-0015
LEAD-106275,2024-12-28,NA,LinkedIn,CMP-1017,SQL,2025-01-01,2025-01-13,ACC-0006
LEAD-106276,2025-04-07,NA,Display,CMP-1009,Lead,,,
LEAD-106277,2025-09-26,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106278,2024-09-11,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106279,2025-02-11,NA,Webinar,CMP-1002,Lead,,,
LEAD-106280,2025-04-29,APAC,LinkedIn,CMP-1001,SQL,2025-05-08,2025-05-09,
LEAD-106281,2024-11-22,APAC,Paid Search,CMP-1029,MQL,2024-11-24,,
LEAD-106282,2024-09-11,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106283,2025-12-29,NA,LinkedIn,CMP-1018,SQL,2026-01-17,2026-01-09,
LEAD-106284,2025-08-25,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106285,2024-06-13,APAC,Webinar,CMP-1025,Lead,,,
LEAD-106286,2024-02-10,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106287,2025-07-11,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-106288,2024-10-12,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106289,2024-01-22,APAC,Webinar,CMP-1022,Lead,,,
LEAD-106290,2025-07-07,APAC,LinkedIn,CMP-1001,SQL,2025-07-28,2025-08-07,ACC-0020
LEAD-106291,2025-01-26,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-106292,2025-12-27,EMEA,Webinar,CMP-1020,SQL,2026-01-05,2026-01-27,
LEAD-106293,2024-05-15,NA,Webinar,CMP-1007,SQL,2024-05-31,2024-06-13,ACC-0060
LEAD-106294,2024-01-22,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106295,2024-02-24,APAC,Webinar,CMP-1025,Lead,,,
LEAD-106296,2025-03-18,EMEA,Paid Search,CMP-1016,MQL,2025-04-08,,ACC-0166
LEAD-106297,2024-02-13,EMEA,Webinar,CMP-1020,MQL,2024-02-18,,ACC-0042
LEAD-106298,2025-09-21,NA,Webinar,CMP-1003,Lead,,,
LEAD-106299,2025-12-10,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106300,2024-10-15,APAC,Webinar,CMP-1028,SQL,2024-10-21,2024-11-18,ACC-0228
LEAD-106301,2024-04-08,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-106302,2025-07-20,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-106303,2024-12-17,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-106304,2024-09-03,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-106305,2024-04-24,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-106306,2024-02-03,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-106307,2025-12-01,APAC,Webinar,CMP-1022,Lead,,,
LEAD-106308,2024-05-30,APAC,LinkedIn,CMP-1001,MQL,2024-06-16,,
LEAD-106309,2025-05-02,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-106310,2025-01-07,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-106311,2025-05-06,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106312,2024-02-28,APAC,Webinar,CMP-1028,Lead,,,
LEAD-106313,2025-11-26,APAC,Webinar,CMP-1025,MQL,2025-12-04,,ACC-0241
LEAD-106314,2024-03-06,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-106315,2024-03-16,NA,Partners,CMP-1027,Lead,,,
LEAD-106316,2024-12-13,NA,LinkedIn,CMP-1024,SQL,2024-12-30,2025-01-16,
LEAD-106317,2024-05-15,APAC,Webinar,CMP-1028,Lead,,,
LEAD-106318,2024-09-11,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-106319,2025-08-13,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-106320,2025-01-07,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106321,2024-05-21,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106322,2025-07-01,APAC,LinkedIn,CMP-1010,SQL,2025-07-20,2025-08-08,ACC-0211
LEAD-106323,2025-02-01,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106324,2024-12-04,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-106325,2025-02-06,EMEA,LinkedIn,CMP-1008,SQL,2025-02-21,2025-02-16,ACC-0007
LEAD-106326,2024-05-12,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106327,2025-10-18,NA,Webinar,CMP-1003,Lead,,,
LEAD-106328,2025-03-15,NA,Display,CMP-1009,Lead,,,
LEAD-106329,2025-09-30,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-106330,2024-01-12,APAC,Webinar,CMP-1028,SQL,2024-01-17,2024-02-01,ACC-0192
LEAD-106331,2024-08-30,EMEA,Partners,CMP-1021,SQL,2024-09-01,2024-09-25,ACC-0204
LEAD-106332,2025-12-06,NA,Webinar,CMP-1007,Lead,,,
LEAD-106333,2025-04-16,APAC,Webinar,CMP-1025,Lead,,,
LEAD-106334,2025-04-23,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-106335,2024-08-24,APAC,Webinar,CMP-1028,MQL,2024-08-31,,
LEAD-106336,2024-02-12,NA,Webinar,CMP-1002,Lead,,,
LEAD-106337,2025-06-30,NA,Paid Search,CMP-1014,MQL,2025-07-16,,ACC-0143
LEAD-106338,2025-05-19,APAC,LinkedIn,CMP-1030,SQL,2025-05-29,2025-06-06,ACC-0222
LEAD-106339,2024-10-19,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106340,2025-09-11,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-106341,2024-12-03,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-106342,2024-05-07,NA,LinkedIn,CMP-1018,MQL,2024-05-26,,ACC-0208
LEAD-106343,2024-12-22,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106344,2024-08-04,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-106345,2024-10-16,APAC,Webinar,CMP-1025,Lead,,,
LEAD-106346,2025-02-19,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-106347,2025-09-03,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-106348,2024-06-01,NA,Display,CMP-1004,Lead,,,
LEAD-106349,2025-05-21,NA,Webinar,CMP-1002,Lead,,,
LEAD-106350,2025-02-21,APAC,Paid Search,CMP-1013,MQL,2025-03-08,,ACC-0030
LEAD-106351,2025-03-06,NA,Partners,CMP-1027,MQL,2025-03-08,,ACC-0062
LEAD-106352,2024-10-30,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-106353,2024-06-06,APAC,Webinar,CMP-1025,Lead,,,
LEAD-106354,2025-02-19,APAC,LinkedIn,CMP-1001,SQL,2025-02-23,2025-03-24,ACC-0122
LEAD-106355,2024-01-28,NA,Webinar,CMP-1003,Lead,,,
LEAD-106356,2024-07-22,APAC,Webinar,CMP-1022,SQL,2024-07-26,2024-08-28,ACC-0250
LEAD-106357,2024-04-06,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-106358,2024-12-21,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-106359,2024-03-04,EMEA,Partners,CMP-1012,SQL,2024-03-08,2024-03-27,ACC-0036
LEAD-106360,2024-11-30,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-106361,2024-09-28,NA,Webinar,CMP-1002,Lead,,,
LEAD-106362,2024-09-27,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-106363,2024-08-06,NA,Display,CMP-1004,Lead,,,
LEAD-106364,2024-11-23,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-106365,2025-04-23,EMEA,Partners,CMP-1019,MQL,2025-04-28,,ACC-0057
LEAD-106366,2024-03-22,APAC,Webinar,CMP-1025,Lead,,,
LEAD-106367,2025-06-21,EMEA,Partners,CMP-1021,Lead,,,
LEAD-106368,2025-02-11,NA,Paid Search,CMP-1014,Lead,,,
LEAD-106369,2024-11-03,APAC,Webinar,CMP-1028,Lead,,,
LEAD-106370,2025-08-17,NA,Webinar,CMP-1007,Lead,,,
LEAD-106371,2025-02-01,APAC,Paid Search,CMP-1029,SQL,2025-02-13,2025-03-14,ACC-0037
