shipment_id,ship_date,region,account_id,doctor_id,product_line,cases_shipped
SHP-305266,2025-07-20,EMEA,ACC-0242,DR-9648,Clear Aligners,3
SHP-305267,2025-01-26,EMEA,ACC-0164,DR-9956,Scanner,1
SHP-305268,2025-02-07,EMEA,ACC-0067,DR-9427,Scanner,1
SHP-305269,2025-12-12,NA,ACC-0009,DR-9089,Clear Aligners,5
SHP-305270,2024-09-09,NA,ACC-0099,DR-9062,Clear Aligners,8
SHP-305271,2024-12-13,NA,ACC-0075,DR-9611,Clear Aligners,8
SHP-305272,2024-03-21,APAC,ACC-0074,DR-9272,Clear Aligners,3
SHP-305273,2025-03-18,APAC,ACC-0095,DR-9298,Clear Aligners,3
SHP-305274,2025-08-29,APAC,ACC-0152,DR-9813,Clear Aligners,7
SHP-305275,2025-11-17,APAC,ACC-0034,DR-9263,Imaging,2
SHP-305276,2024-04-24,APAC,ACC-0175,DR-9203,Clear Aligners,4
SHP-305277,2025-06-02,NA,ACC-0158,DR-9064,Scanner,2
SHP-305278,2025-05-24,EMEA,ACC-0219,DR-9741,Clear Aligners,3
SHP-305279,2025-12-08,NA,ACC-0027,DR-9609,Clear Aligners,6
SHP-305280,2024-11-14,NA,ACC-0092,DR-9364,Scanner,2
SHP-305281,2025-11-03,EMEA,ACC-0134,DR-9252,Clear Aligners,5
SHP-305282,2025-05-15,EMEA,ACC-0033,DR-9136,Scanner,2
SHP-305283,2024-06-14,NA,ACC-0189,DR-9341,Clear Aligners,8
SHP-305284,2025-07-31,EMEA,ACC-0145,DR-9603,Clear Aligners,3
SHP-305285,2024-07-10,APAC,ACC-0160,DR-9294,Imaging,2
SHP-305286,2024-12-19,EMEA,ACC-0246,DR-9027,Clear Aligners,5
SHP-305287,2024-06-04,EMEA,ACC-0081,DR-9009,Clear Aligners,2
SHP-305288,2024-11-03,NA,ACC-0043,DR-9625,Clear Aligners,7
SHP-305289,2024-05-01,APAC,ACC-0174,DR-9849,Clear Aligners,8
SHP-305290,2025-04-01,EMEA,ACC-0146,DR-9819,Clear Aligners,5
SHP-305291,2025-01-15,NA,ACC-0090,DR-9756,Clear Aligners,1
SHP-305292,2024-12-20,NA,ACC-0223,DR-9634,Clear Aligners,7
SHP-305293,2025-01-28,NA,ACC-0005,DR-9999,Imaging,2
SHP-305294,2025-08-31,NA,ACC-0042,DR-9803,Clear Aligners,4
SHP-305295,2024-08-30,NA,ACC-0099,DR-9820,Clear Aligners,4
SHP-305296,2024-01-09,APAC,ACC-0195,DR-9687,Clear Aligners,3
SHP-305297,2025-11-01,EMEA,ACC-0047,DR-9359,Clear Aligners,4
SHP-305298,2025-09-01,NA,ACC-0052,DR-9674,Clear Aligners,3
SHP-305299,2025-10-16,APAC,ACC-0074,DR-9709,Clear Aligners,4
SHP-305300,2025-04-10,EMEA,ACC-0113,DR-9499,Scanner,1
SHP-305301,2024-04-18,APAC,ACC-0046,DR-9367,Clear Aligners,3
SHP-305302,2024-11-14,NA,ACC-0228,DR-9736,Clear Aligners,8
SHP-305303,2024-02-02,EMEA,ACC-0026,DR-9097,Clear Aligners,2
SHP-305304,2024-03-05,NA,ACC-0010,DR-9124,Clear Aligners,8
SHP-305305,2024-08-31,NA,ACC-0099,DR-9373,Clear Aligners,4
SHP-305306,2025-02-25,NA,ACC-0078,DR-9301,Clear Aligners,3
SHP-305307,2024-05-07,EMEA,ACC-0180,DR-9347,Clear Aligners,7
SHP-305308,2025-08-16,APAC,ACC-0118,DR-9225,Clear Aligners,8
SHP-305309,2025-07-14,APAC,ACC-0019,DR-9468,Clear Aligners,2
SHP-305310,2024-08-24,NA,ACC-0076,DR-9700,Clear Aligners,4
SHP-305311,2024-12-22,APAC,ACC-0165,DR-9685,Scanner,1
SHP-305312,2024-02-27,NA,ACC-0132,DR-9802,Imaging,2
SHP-305313,2025-07-05,APAC,ACC-0112,DR-9794,Scanner,1
SHP-305314,2024-12-04,NA,ACC-0168,DR-9738,Clear Aligners,8
SHP-305315,2024-08-06,NA,ACC-0212,DR-9804,Clear Aligners,5
SHP-305316,2024-07-22,APAC,ACC-0194,DR-9206,Clear Aligners,2
SHP-305317,2025-03-16,NA,ACC-0130,DR-9157,Clear Aligners,1
SHP-305318,2025-10-21,APAC,ACC-0205,DR-9144,Clear Aligners,7
SHP-305319,2025-11-07,APAC,ACC-0215,DR-9739,Clear Aligners,8
SHP-305320,2025-07-25,APAC,ACC-0183,DR-9682,Clear Aligners,8
SHP-305321,2025-05-07,EMEA,ACC-0023,DR-9322,Clear Aligners,4
SHP-305322,2025-02-10,APAC,ACC-0141,DR-9809,Clear Aligners,3
SHP-305323,2024-02-18,EMEA,ACC-0187,DR-9450,Clear Aligners,6
SHP-305324,2024-02-06,EMEA,ACC-0227,DR-9384,Scanner,1
SHP-305325,2025-12-01,EMEA,ACC-0011,DR-9131,Imaging,2
SHP-305326,2025-02-09,NA,ACC-0131,DR-9578,Clear Aligners,5
SHP-305327,2024-10-25,APAC,ACC-0065,DR-9292,Clear Aligners,4
SHP-305328,2024-07-29,APAC,ACC-0045,DR-9926,Clear Aligners,2
SHP-305329,2024-03-30,APAC,ACC-0150,DR-9774,Clear Aligners,6
SHP-305330,2024-11-15,APAC,ACC-0159,DR-9174,Imaging,2
SHP-305331,2024-05-08,NA,ACC-0156,DR-9042,Clear Aligners,7
SHP-305332,2025-12-10,APAC,ACC-0001,DR-9010,Clear Aligners,4
SHP-305333,2025-02-22,NA,ACC-0076,DR-9236,Clear Aligners,6
SHP-305334,2024-05-05,APAC,ACC-0249,DR-9887,Clear Aligners,3
SHP-305335,2024-05-28,EMEA,ACC-0011,DR-9091,Clear Aligners,7
SHP-305336,2024-12-28,APAC,ACC-0037,DR-9204,Clear Aligners,1
SHP-305337,2025-03-26,APAC,ACC-0112,DR-9246,Clear Aligners,8
SHP-305338,2024-03-21,EMEA,ACC-0028,DR-9297,Clear Aligners,5
SHP-305339,2025-11-28,EMEA,ACC-0178,DR-9277,Clear Aligners,5
SHP-305340,2024-07-22,EMEA,ACC-0138,DR-9475,Clear Aligners,5
SHP-305341,2024-12-11,NA,ACC-0226,DR-9781,Scanner,2
SHP-305342,2025-05-15,EMEA,ACC-0188,DR-9297,Clear Aligners,2
SHP-305343,2025-10-25,NA,ACC-0014,DR-9920,Scanner,2
SHP-305344,2024-12-20,EMEA,ACC-0011,DR-9513,Scanner,1
SHP-305345,2024-04-09,EMEA,ACC-0124,DR-9205,Clear Aligners,3
SHP-305346,2025-01-10,EMEA,ACC-0179,DR-9804,Clear Aligners,4
SHP-305347,2025-12-23,APAC,ACC-0141,DR-9040,Clear Aligners,6
SHP-305348,2025-04-12,NA,ACC-0239,DR-9474,Clear Aligners,7
SHP-305349,2025-02-17,EMEA,ACC-0206,DR-9464,Scanner,1
SHP-305350,2024-07-10,APAC,ACC-0082,DR-9887,Scanner,2
SHP-305351,2024-01-24,NA,ACC-0158,DR-9390,Clear Aligners,7
SHP-305352,2025-03-12,EMEA,ACC-0056,DR-9395,Clear Aligners,6
SHP-305353,2024-01-20,EMEA,ACC-0135,DR-9369,Clear Aligners,3
SHP-305354,2025-03-12,APAC,ACC-0098,DR-9048,Clear Aligners,7
SHP-305355,2025-06-09,APAC,ACC-0045,DR-9381,Clear Aligners,6
SHP-305356,2024-08-02,APAC,ACC-0046,DR-9781,Clear Aligners,5
SHP-305357,2025-05-23,APAC,ACC-0245,DR-9109,Clear Aligners,5
SHP-305358,2024-03-06,EMEA,ACC-0187,DR-9278,Clear Aligners,1
SHP-305359,2025-11-21,APAC,ACC-0037,DR-9266,Scanner,1
SHP-305360,2025-08-05,APAC,ACC-0173,DR-9290,Clear Aligners,4
SHP-305361,2024-11-21,APAC,ACC-0218,DR-9790,Clear Aligners,7
SHP-305362,2024-02-21,APAC,ACC-0105,DR-9903,Clear Aligners,2
SHP-305363,2025-07-19,EMEA,ACC-0053,DR-9159,Clear Aligners,1
SHP-305364,2025-06-09,APAC,ACC-0105,DR-9396,Clear Aligners,4
SHP-305365,2025-06-27,APAC,ACC-0112,DR-9124,Scanner,1
SHP-305366,2025-12-28,NA,ACC-0016,DR-9646,Clear Aligners,3
SHP-305367,2025-05-03,APAC,ACC-0171,DR-9097,Clear Aligners,4
SHP-305368,2025-07-26,EMEA,ACC-0113,DR-9108,Scanner,2
SHP-305369,2025-09-10,EMEA,ACC-0031,DR-9423,Clear Aligners,6
SHP-305370,2024-01-03,EMEA,ACC-0143,DR-9537,Clear Aligners,2
SHP-305371,2025-04-21,NA,ACC-0073,DR-9467,Clear Aligners,7
SHP-305372,2024-01-09,APAC,ACC-0190,DR-9032,Clear Aligners,7
SHP-305373,2025-12-30,EMEA,ACC-0129,DR-9862,Clear Aligners,6
SHP-305374,2024-05-08,NA,ACC-0093,DR-9134,Clear Aligners,5
SHP-305375,2025-09-03,APAC,ACC-0136,DR-9341,Scanner,1
SHP-305376,2025-12-03,NA,ACC-0226,DR-9230,Clear Aligners,3
SHP-305377,2025-06-06,EMEA,ACC-0041,DR-9815,Clear Aligners,7
SHP-305378,2025-03-22,APAC,ACC-0190,DR-9767,Clear Aligners,2
SHP-305379,2025-05-14,APAC,ACC-0190,DR-9205,Imaging,1
SHP-305380,2024-07-30,EMEA,ACC-0210,DR-9629,Clear Aligners,8
SHP-305381,2024-10-23,APAC,ACC-0197,DR-9118,Clear Aligners,4
SHP-305382,2024-11-29,NA,ACC-0228,DR-9994,Clear Aligners,8
SHP-305383,2025-11-23,EMEA,ACC-0138,DR-9819,Imaging,1
SHP-305384,2024-12-18,APAC,ACC-0037,DR-9252,Clear Aligners,8
SHP-305385,2025-03-09,EMEA,ACC-0120,DR-9064,Clear Aligners,2
SHP-305386,2025-06-15,NA,ACC-0166,DR-9328,Scanner,2
SHP-305387,2025-03-10,APAC,ACC-0029,DR-9345,Clear Aligners,2
SHP-305388,2025-01-27,EMEA,ACC-0135,DR-9112,Clear Aligners,8
SHP-305389,2024-06-22,EMEA,ACC-0247,DR-9785,Clear Aligners,6
SHP-305390,2024-09-14,APAC,ACC-0201,DR-9198,Clear Aligners,7
SHP-305391,2024-06-25,NA,ACC-0066,DR-9889,Clear Aligners,4
SHP-305392,2024-10-21,NA,ACC-0177,DR-9803,Clear Aligners,6
SHP-305393,2024-01-25,NA,ACC-0132,DR-9290,Clear Aligners,7
SHP-305394,2024-01-13,NA,ACC-0223,DR-9318,Clear Aligners,7
SHP-305395,2025-10-11,NA,ACC-0168,DR-9451,Imaging,2
SHP-305396,2025-04-01,NA,ACC-0147,DR-9762,Clear Aligners,5
SHP-305397,2025-03-14,EMEA,ACC-0122,DR-9311,Clear Aligners,5
SHP-305398,2025-07-05,EMEA,ACC-0236,DR-9527,Clear Aligners,8
SHP-305399,2024-08-10,EMEA,ACC-0039,DR-9571,Clear Aligners,3
SHP-305400,2024-04-18,APAC,ACC-0012,DR-9915,Scanner,2
SHP-305401,2024-11-29,APAC,ACC-0098,DR-9961,Clear Aligners,8
SHP-305402,2025-04-27,EMEA,ACC-0193,DR-9040,Clear Aligners,6
SHP-305403,2024-02-29,APAC,ACC-0020,DR-9066,Clear Aligners,6
SHP-305404,2024-03-08,EMEA,ACC-0137,DR-9782,Clear Aligners,7
SHP-305405,2025-01-17,NA,ACC-0203,DR-9721,Clear Aligners,7
SHP-305406,2024-11-26,EMEA,ACC-0004,DR-9634,Clear Aligners,7
SHP-305407,2025-12-07,NA,ACC-0071,DR-9558,Clear Aligners,8
SHP-305408,2024-09-29,APAC,ACC-0020,DR-9905,Clear Aligners,8
SHP-305409,2024-03-21,APAC,ACC-0125,DR-9088,Clear Aligners,3
SHP-305410,2024-12-13,APAC,ACC-0095,DR-9656,Clear Aligners,4
SHP-305411,2024-09-26,NA,ACC-0200,DR-9089,Scanner,1
SHP-305412,2025-03-10,NA,ACC-0167,DR-9469,Clear Aligners,3
SHP-305413,2025-09-17,NA,ACC-0189,DR-9997,Clear Aligners,8
SHP-305414,2025-03-07,APAC,ACC-0141,DR-9375,Scanner,2
SHP-305415,2024-06-09,NA,ACC-0158,DR-9791,Imaging,1
SHP-305416,2025-03-07,NA,ACC-0123,DR-9646,Scanner,1
SHP-305417,2024-08-29,APAC,ACC-0117,DR-9238,Scanner,1
SHP-305418,2025-01-19,APAC,ACC-0054,DR-9696,Clear Aligners,8
SHP-305419,2025-04-10,EMEA,ACC-0178,DR-9867,Clear Aligners,2
SHP-305420,2024-02-04,NA,ACC-0099,DR-9917,Scanner,2
SHP-305421,2024-07-26,APAC,ACC-0136,DR-9923,Clear Aligners,2
SHP-305422,2024-04-24,APAC,ACC-0152,DR-9721,Clear Aligners,1
SHP-305423,2024-01-13,APAC,ACC-0029,DR-9939,Clear Aligners,5
SHP-305424,2024-02-06,APAC,ACC-0012,DR-9251,Clear Aligners,6
SHP-305425,2025-06-07,EMEA,ACC-0041,DR-9753,Clear Aligners,2
SHP-305426,2025-05-12,APAC,ACC-0194,DR-9747,Clear Aligners,3
SHP-305427,2024-02-24,NA,ACC-0177,DR-9680,Clear Aligners,1
SHP-305428,2025-03-23,APAC,ACC-0205,DR-9288,Clear Aligners,7
SHP-305429,2025-12-20,NA,ACC-0009,DR-9862,Clear Aligners,5
SHP-305430,2025-05-01,EMEA,ACC-0053,DR-9520,Clear Aligners,8
SHP-305431,2025-10-19,APAC,ACC-0125,DR-9538,Clear Aligners,5
SHP-305432,2024-12-24,NA,ACC-0200,DR-9640,Scanner,2
SHP-305433,2025-09-26,EMEA,ACC-0085,DR-9364,Clear Aligners,8
SHP-305434,2025-12-18,NA,ACC-0211,DR-9087,Clear Aligners,2
SHP-305435,2024-10-26,EMEA,ACC-0143,DR-9088,Scanner,2
SHP-305436,2025-09-08,APAC,ACC-0243,DR-9426,Scanner,1
SHP-305437,2025-10-24,NA,ACC-0177,DR-9055,Scanner,2
SHP-305438,2025-08-26,NA,ACC-0211,DR-9962,Clear Aligners,3
SHP-305439,2024-08-18,APAC,ACC-0233,DR-9584,Clear Aligners,6
SHP-305440,2024-04-08,EMEA,ACC-0143,DR-9880,Clear Aligners,4
SHP-305441,2024-05-16,APAC,ACC-0111,DR-9686,Scanner,2
SHP-305442,2025-02-05,NA,ACC-0131,DR-9435,Clear Aligners,5
SHP-305443,2024-05-29,APAC,ACC-0106,DR-9234,Clear Aligners,3
SHP-305444,2025-01-29,EMEA,ACC-0100,DR-9338,Imaging,1
SHP-305445,2025-10-18,APAC,ACC-0097,DR-9050,Clear Aligners,6
SHP-305446,2024-05-23,APAC,ACC-0034,DR-9098,Clear Aligners,5
SHP-305447,2024-06-21,EMEA,ACC-0246,DR-9453,Clear Aligners,7
SHP-305448,2025-01-17,APAC,ACC-0233,DR-9825,Scanner,1
SHP-305449,2024-08-09,NA,ACC-0096,DR-9859,Clear Aligners,5
SHP-305450,2025-09-06,EMEA,ACC-0179,DR-9447,Clear Aligners,1
SHP-305451,2024-09-11,NA,ACC-0052,DR-9645,Clear Aligners,7
SHP-305452,2025-12-06,EMEA,ACC-0011,DR-9031,Clear Aligners,5
SHP-305453,2025-10-09,EMEA,ACC-0188,DR-9168,Clear Aligners,8
SHP-305454,2024-02-25,APAC,ACC-0048,DR-9324,Clear Aligners,4
SHP-305455,2025-06-18,NA,ACC-0202,DR-9555,Imaging,2
SHP-305456,2025-02-11,NA,ACC-0079,DR-9711,Clear Aligners,8
SHP-305457,2025-02-25,NA,ACC-0055,DR-9155,Clear Aligners,2
SHP-305458,2025-10-13,EMEA,ACC-0145,DR-9200,Imaging,2
SHP-305459,2024-11-03,NA,ACC-0051,DR-9413,Clear Aligners,2
SHP-305460,2024-10-14,APAC,ACC-0159,DR-9871,Clear Aligners,2
SHP-305461,2024-12-18,EMEA,ACC-0047,DR-9956,Clear Aligners,4
SHP-305462,2025-12-01,APAC,ACC-0048,DR-9571,Scanner,2
SHP-305463,2024-09-07,EMEA,ACC-0041,DR-9067,Imaging,1
SHP-305464,2024-02-21,EMEA,ACC-0172,DR-9784,Clear Aligners,6
SHP-305465,2025-08-13,EMEA,ACC-0242,DR-9319,Imaging,1
SHP-305466,2024-01-31,EMEA,ACC-0080,DR-9286,Scanner,1
SHP-305467,2025-11-24,APAC,ACC-0194,DR-9220,Clear Aligners,7
SHP-305468,2024-09-14,APAC,ACC-0190,DR-9249,Clear Aligners,8
SHP-305469,2024-09-11,EMEA,ACC-0143,DR-9209,Clear Aligners,5
SHP-305470,2025-10-10,EMEA,ACC-0133,DR-9064,Clear Aligners,5
SHP-305471,2025-10-03,APAC,ACC-0102,DR-9821,Clear Aligners,8
SHP-305472,2025-02-06,APAC,ACC-0117,DR-9076,Clear Aligners,8
SHP-305473,2025-04-25,NA,ACC-0014,DR-9949,Clear Aligners,5
SHP-305474,2024-05-24,APAC,ACC-0169,DR-9657,Imaging,1
SHP-305475,2024-04-10,APAC,ACC-0218,DR-9106,Clear Aligners,8
SHP-305476,2024-05-19,APAC,ACC-0116,DR-9273,Clear Aligners,3
SHP-305477,2024-03-23,APAC,ACC-0072,DR-9914,Clear Aligners,2
SHP-305478,2025-05-06,NA,ACC-0010,DR-9020,Scanner,2
SHP-305479,2025-12-01,NA,ACC-0155,DR-9241,Clear Aligners,2
SHP-305480,2024-08-18,NA,ACC-0109,DR-9703,Clear Aligners,1
SHP-305481,2025-11-09,APAC,ACC-0054,DR-9956,Scanner,2
SHP-305482,2025-08-23,NA,ACC-0073,DR-9082,Clear Aligners,7
SHP-305483,2025-12-16,EMEA,ACC-0056,DR-9648,Clear Aligners,6
SHP-305484,2024-04-04,NA,ACC-0015,DR-9401,Clear Aligners,3
SHP-305485,2025-05-07,EMEA,ACC-0144,DR-9359,Clear Aligners,8
SHP-305486,2024-02-22,APAC,ACC-0125,DR-9324,Imaging,2
SHP-305487,2025-06-03,APAC,ACC-0102,DR-9855,Clear Aligners,4
SHP-305488,2025-03-28,EMEA,ACC-0060,DR-9713,Clear Aligners,8
SHP-305489,2025-04-18,NA,ACC-0132,DR-9905,Clear Aligners,8
SHP-305490,2024-05-05,NA,ACC-0109,DR-9589,Clear Aligners,4
SHP-305491,2025-12-11,APAC,ACC-0017,DR-9619,Clear Aligners,2
SHP-305492,2025-05-19,APAC,ACC-0046,DR-9760,Clear Aligners,8
SHP-305493,2024-01-02,EMEA,ACC-0081,DR-9770,Clear Aligners,8
SHP-305494,2025-10-14,APAC,ACC-0171,DR-9130,Clear Aligners,3
SHP-305495,2025-10-24,APAC,ACC-0045,DR-9882,Clear Aligners,7
SHP-305496,2024-06-13,EMEA,ACC-0142,DR-9313,Clear Aligners,6
SHP-305497,2024-07-06,APAC,ACC-0074,DR-9868,Clear Aligners,5
SHP-305498,2024-07-19,NA,ACC-0161,DR-9992,Clear Aligners,1
SHP-305499,2024-08-12,APAC,ACC-0232,DR-9508,Clear Aligners,1
SHP-305500,2025-03-06,NA,ACC-0099,DR-9990,Imaging,2
SHP-305501,2025-03-09,NA,ACC-0231,DR-9348,Scanner,2
SHP-305502,2025-09-03,NA,ACC-0230,DR-9781,Clear Aligners,7
SHP-305503,2025-07-09,APAC,ACC-0097,DR-9843,Clear Aligners,5
SHP-305504,2025-09-07,APAC,ACC-0140,DR-9498,Clear Aligners,5
SHP-305505,2025-09-08,EMEA,ACC-0134,DR-9715,Clear Aligners,3
SHP-305506,2024-01-08,APAC,ACC-0196,DR-9595,Clear Aligners,3
SHP-305507,2024-06-19,EMEA,ACC-0172,DR-9879,Clear Aligners,7
SHP-305508,2025-05-28,NA,ACC-0153,DR-9663,Clear Aligners,4
SHP-305509,2025-04-26,NA,ACC-0224,DR-9993,Clear Aligners,8
SHP-305510,2025-06-28,APAC,ACC-0245,DR-9879,Clear Aligners,5
SHP-305511,2024-12-01,EMEA,ACC-0250,DR-9710,Clear Aligners,7
SHP-305512,2024-11-28,NA,ACC-0051,DR-9593,Clear Aligners,3
SHP-305513,2024-09-23,EMEA,ACC-0193,DR-9428,Clear Aligners,5
SHP-305514,2024-07-29,APAC,ACC-0111,DR-9517,Clear Aligners,2
SHP-305515,2024-08-15,EMEA,ACC-0088,DR-9177,Clear Aligners,6
SHP-305516,2025-04-16,EMEA,ACC-0227,DR-9264,Clear Aligners,2
SHP-305517,2024-05-21,APAC,ACC-0176,DR-9402,Clear Aligners,5
SHP-305518,2024-09-01,EMEA,ACC-0058,DR-9382,Clear Aligners,1
SHP-305519,2025-08-08,NA,ACC-0189,DR-9927,Clear Aligners,6
SHP-305520,2025-01-13,NA,ACC-0224,DR-9662,Imaging,2
SHP-305521,2024-08-25,APAC,ACC-0233,DR-9788,Clear Aligners,3
SHP-305522,2025-11-06,NA,ACC-0223,DR-9432,Imaging,1
SHP-305523,2024-05-28,APAC,ACC-0221,DR-9259,Scanner,2
SHP-305524,2025-03-24,EMEA,ACC-0021,DR-9206,Clear Aligners,3
SHP-305525,2025-11-27,APAC,ACC-0218,DR-9060,Imaging,2
SHP-305526,2024-03-12,EMEA,ACC-0225,DR-9147,Clear Aligners,5
SHP-305527,2024-11-19,EMEA,ACC-0247,DR-9865,Clear Aligners,7
SHP-305528,2024-10-06,NA,ACC-0223,DR-9470,Clear Aligners,4
SHP-305529,2025-09-04,EMEA,ACC-0236,DR-9398,Clear Aligners,8
SHP-305530,2025-09-09,NA,ACC-0005,DR-9894,Clear Aligners,4
SHP-305531,2025-09-19,APAC,ACC-0097,DR-9251,Scanner,1
SHP-305532,2024-07-19,EMEA,ACC-0056,DR-9838,Clear Aligners,7
SHP-305533,2025-07-21,NA,ACC-0090,DR-9564,Clear Aligners,7
SHP-305534,2025-06-18,EMEA,ACC-0163,DR-9542,Clear Aligners,3
SHP-305535,2024-12-19,NA,ACC-0239,DR-9982,Clear Aligners,8
SHP-305536,2024-08-03,APAC,ACC-0169,DR-9737,Clear Aligners,7
SHP-305537,2025-07-05,NA,ACC-0005,DR-9387,Clear Aligners,6
SHP-305538,2024-07-03,NA,ACC-0022,DR-9255,Clear Aligners,6
SHP-305539,2024-02-08,NA,ACC-0068,DR-9847,Clear Aligners,4
SHP-305540,2025-05-06,APAC,ACC-0077,DR-9502,Clear Aligners,4
SHP-305541,2025-10-08,NA,ACC-0114,DR-9116,Clear Aligners,1
SHP-305542,2025-01-20,APAC,ACC-0245,DR-9261,Imaging,2
SHP-305543,2024-02-01,EMEA,ACC-0031,DR-9951,Clear Aligners,4
SHP-305544,2024-10-23,EMEA,ACC-0080,DR-9930,Clear Aligners,6
SHP-305545,2024-02-28,EMEA,ACC-0138,DR-9474,Clear Aligners,3
SHP-305546,2024-06-06,EMEA,ACC-0227,DR-9646,Clear Aligners,7
SHP-305547,2024-07-08,NA,ACC-0006,DR-9919,Clear Aligners,1
SHP-305548,2025-04-05,EMEA,ACC-0128,DR-9467,Clear Aligners,8
SHP-305549,2025-07-05,APAC,ACC-0121,DR-9984,Scanner,2
SHP-305550,2025-11-17,NA,ACC-0241,DR-9718,Clear Aligners,8
SHP-305551,2024-03-18,NA,ACC-0092,DR-9069,Clear Aligners,1
SHP-305552,2025-01-02,APAC,ACC-0106,DR-9448,Clear Aligners,5
SHP-305553,2025-03-16,NA,ACC-0217,DR-9806,Clear Aligners,4
SHP-305554,2024-08-10,NA,ACC-0168,DR-9220,Clear Aligners,8
SHP-305555,2024-10-14,APAC,ACC-0050,DR-9434,Clear Aligners,3
SHP-305556,2024-09-19,EMEA,ACC-0181,DR-9120,Clear Aligners,1
SHP-305557,2025-12-27,NA,ACC-0103,DR-9155,Clear Aligners,5
SHP-305558,2025-07-23,EMEA,ACC-0047,DR-9510,Clear Aligners,4
SHP-305559,2025-02-02,NA,ACC-0123,DR-9540,Clear Aligners,5
SHP-305560,2025-09-12,APAC,ACC-0048,DR-9549,Clear Aligners,7
SHP-305561,2025-02-06,APAC,ACC-0116,DR-9144,Clear Aligners,5
SHP-305562,2024-01-22,EMEA,ACC-0180,DR-9967,Clear Aligners,6
SHP-305563,2025-04-28,EMEA,ACC-0041,DR-9478,Clear Aligners,7
SHP-305564,2024-07-27,NA,ACC-0010,DR-9356,Clear Aligners,8
SHP-305565,2024-05-30,EMEA,ACC-0219,DR-9676,Scanner,2
SHP-305566,2024-02-05,EMEA,ACC-0064,DR-9143,Clear Aligners,5
SHP-305567,2024-08-20,APAC,ACC-0118,DR-9729,Clear Aligners,6
SHP-305568,2025-06-21,NA,ACC-0078,DR-9811,Scanner,1
SHP-305569,2024-01-28,APAC,ACC-0229,DR-9831,Clear Aligners,7
SHP-305570,2025-03-20,EMEA,ACC-0248,DR-9955,Scanner,1
SHP-305571,2025-12-15,NA,ACC-0156,DR-9660,Imaging,2
SHP-305572,2025-12-07,APAC,ACC-0104,DR-9334,Clear Aligners,2
SHP-305573,2024-09-30,APAC,ACC-0020,DR-9317,Clear Aligners,8
SHP-305574,2024-08-16,EMEA,ACC-0107,DR-9621,Clear Aligners,8
SHP-305575,2025-01-18,NA,ACC-0126,DR-9856,Clear Aligners,5
SHP-305576,2024-11-25,APAC,ACC-0237,DR-9390,Clear Aligners,5
SHP-305577,2025-09-25,EMEA,ACC-0198,DR-9102,Clear Aligners,1
SHP-305578,2025-05-14,EMEA,ACC-0081,DR-9940,Clear Aligners,8
SHP-305579,2025-04-12,APAC,ACC-0072,DR-9164,Clear Aligners,3
SHP-305580,2025-12-15,APAC,ACC-0194,DR-9891,Clear Aligners,7
SHP-305581,2025-11-22,NA,ACC-0147,DR-9331,Clear Aligners,4
SHP-305582,2024-08-30,EMEA,ACC-0181,DR-9010,Imaging,1
SHP-305583,2025-05-23,EMEA,ACC-0108,DR-9471,Clear Aligners,6
SHP-305584,2024-03-02,APAC,ACC-0045,DR-9487,Scanner,2
SHP-305585,2025-09-18,APAC,ACC-0159,DR-9914,Clear Aligners,7
SHP-305586,2025-12-11,EMEA,ACC-0127,DR-9876,Clear Aligners,1
SHP-305587,2024-11-22,APAC,ACC-0048,DR-9366,Clear Aligners,4
SHP-305588,2025-07-21,EMEA,ACC-0188,DR-9608,Clear Aligners,1
SHP-305589,2024-04-29,APAC,ACC-0059,DR-9528,Imaging,1
SHP-305590,2024-06-07,EMEA,ACC-0004,DR-9907,Scanner,1
SHP-305591,2025-05-24,EMEA,ACC-0187,DR-9006,Clear Aligners,1
SHP-305592,2024-01-26,NA,ACC-0078,DR-9879,Clear Aligners,2
SHP-305593,2024-12-22,APAC,ACC-0218,DR-9905,Clear Aligners,6
SHP-305594,2025-08-05,EMEA,ACC-0236,DR-9599,Clear Aligners,3
SHP-305595,2024-05-27,EMEA,ACC-0035,DR-9262,Scanner,2
SHP-305596,2024-12-30,NA,ACC-0092,DR-9346,Imaging,1
SHP-305597,2024-08-05,NA,ACC-0075,DR-9098,Clear Aligners,5
SHP-305598,2025-07-02,NA,ACC-0036,DR-9316,Imaging,2
SHP-305599,2024-03-26,APAC,ACC-0197,DR-9820,Clear Aligners,6
SHP-305600,2025-11-02,APAC,ACC-0059,DR-9457,Clear Aligners,7
SHP-305601,2025-07-31,EMEA,ACC-0011,DR-9213,Clear Aligners,1
SHP-305602,2024-09-01,EMEA,ACC-0056,DR-9324,Clear Aligners,7
SHP-305603,2025-08-20,APAC,ACC-0024,DR-9934,Clear Aligners,1
SHP-305604,2025-05-08,APAC,ACC-0065,DR-9755,Clear Aligners,7
SHP-305605,2025-09-04,APAC,ACC-0243,DR-9066,Clear Aligners,1
SHP-305606,2025-03-17,NA,ACC-0027,DR-9213,Scanner,2
SHP-305607,2024-04-24,EMEA,ACC-0219,DR-9065,Clear Aligners,3
SHP-305608,2025-06-15,EMEA,ACC-0248,DR-9298,Scanner,1
SHP-305609,2025-12-22,APAC,ACC-0105,DR-9663,Scanner,1
SHP-305610,2024-03-06,EMEA,ACC-0246,DR-9195,Clear Aligners,1
